17.765,43315.04996,134976.5333,42775.24842,42313.82533
17.770,43617.959,136567.9485,39797.22085,43053.13596
17.775,43688.93026,139116.2407,37080.45809,43493.2176
17.780,44149.21989,142709.3088,35745.22887,44138.81322
17.785,44847.3219,145855.9314,33871.09694,44337.97186
17.790,45100.77847,148180.8162,30605.883,43901.04784
17.795,44729.75919,149125.554,25981.94224,42971.18514
17.800,44651.21158,147976.2952,21879.95807,42648.51711
17.805,45003.17732,144542.776,18674.82814,42187.14037
17.810,45451.95726,141169.6517,15887.20324,41612.81334
17.815,46027.91266,139362.214,14159.60814,40924.76056
17.820,46734.90609,139000.3393,13709.84097,40205.87426
17.825,47430.63068,139065.4376,15759.77231,39500.4601
17.830,48026.19994,139779.6741,18481.35579,38841.9204
17.835,48281.7634,140429.0054,21358.17884,38524.69631
17.840,48664.00928,141068.7264,23749.8019,38514.84372
17.845,48878.2179,141347.0446,26306.89273,38447.19184
17.850,48364.16471,141072.3318,28610.17222,38091.44973
17.855,46909.94659,140009.4565,30159.0821,37619.66263
17.860,45111.7748,138411.9859,31013.89716,37362.56763
17.865,43696.74272,136659.3188,31254.19865,37351.81967
17.870,42093.72136,134259.7508,31123.14421,37303.21181
17.875,40053.7378,131773.56,31567.83884,36469.34673
17.880,37264.63055,129197.1597,31628.41893,35163.129
17.885,34360.57793,126616.3746,31536.83988,33723.15108
17.890,32343.20365,124801.5635,31694.65043,31933.60324
17.895,29762.74633,123567.1672,31715.41961,29679.92589
17.900,26770.15902,123028.321,31618.25442,27279.18017
17.905,24329.13808,123360.4167,31667.83604,24273.61128
17.910,22256.82987,124229.607,31939.54229,20965.69676
17.915,19775.13307,126027.8872,31974.90515,16304.61612
17.920,17221.44196,128141.5952,32134.66994,10715.71445
17.925,15133.22356,131177.1172,31929.4588,4078.824597
17.930,12279.83668,134149.4188,30966.54216,-2007.901915
17.935,10748.65564,137211.4417,30227.09054,-4852.513131
17.940,11672.33534,140075.8082,29762.81827,-3878.441209
17.945,13206.17149,142834.2334,29876.21617,-1842.651286
17.950,15172.33305,144756.4126,30057.40599,705.7399458
17.955,16732.94599,146083.7469,30490.17008,3756.403824
17.960,17335.7257,146605.4681,31403.48785,6245.150321
17.965,19202.25369,148017.113,33777.69985,10163.60386
17.970,20159.15462,148254.3908,34740.18924,11823.65619
17.975,21806.79123,148441.1129,35526.67287,12452.75261
17.980,22272.83091,148458.7199,35824.92022,12763.6326
17.985,22715.63277,148873.7837,35825.5867,12916.25696
17.990,23324.41558,149926.009,35454.53565,14085.45556
17.995,22418.2829,150733.4653,34672.89368,16781.0632
18.000,19893.2512,151288.9059,33487.03474,18953.33242
18.005,20276.39497,152296.4572,33071.07745,20601.64426
18.010,22515.54634,153073.9283,33106.29799,21763.38326
18.015,25419.53213,153498.7302,32212.06973,22215.84866
18.020,25987.71607,154439.3926,31273.6154,22435.06818
18.025,25418.90855,155171.1107,30728.14466,23185.82918
18.030,24249.52867,156016.4957,30015.06558,23437.85941
18.035,22975.79631,156997.7373,28369.20362,23024.60255
18.040,22657.0652,158231.5717,26711.79956,24175.53827
18.045,22434.80189,159563.3247,24681.50362,26402.07974
18.050,21874.39428,160679.3858,22537.93575,28938.97718
18.055,22435.69135,161506.7751,20688.22084,31290.65737
18.060,23678.15223,162089.4097,20206.76554,33647.12703
18.065,25666.57687,162658.3691,20056.85405,36129.9268
18.070,27449.79765,162818.0225,20063.47535,38050.07422
18.075,27817.37006,162857.949,20790.61262,38964.34838
18.080,28759.05239,162816.7388,22061.46902,39786.21533
